order_id,customer_id,order_date,status,total_amount
1489,193,2023-07-13,completed,5700000
1490,193,2023-07-01,cancelled,2000000
1491,193,2024-03-31,completed,1500000
1492,194,2023-11-16,cancelled,3000000
1493,194,2024-11-30,completed,5700000
1494,194,2024-09-19,cancelled,16600000
1495,194,2023-04-30,completed,2400000
1496,195,2023-09-03,cancelled,4800000
1497,195,2023-03-02,cancelled,6800000
1498,195,2024-06-16,completed,4900000
1499,195,2024-10-20,completed,3700000
1500,195,2024-03-21,completed,4900000
1501,196,2024-12-01,completed,5000000
1502,196,2023-11-11,cancelled,19000000
1503,196,2023-02-19,completed,6000000
1504,196,2023-12-27,cancelled,9000000
1505,196,2024-03-20,completed,18000000
1506,196,2023-08-08,completed,8000000
1507,196,2024-05-22,completed,3000000
1508,197,2024-12-06,completed,3000000
1509,197,2024-02-04,cancelled,2900000
1510,197,2023-05-26,completed,4000000
1511,197,2024-10-31,completed,4200000
1512,197,2023-07-14,cancelled,6900000
1513,197,2024-12-10,completed,2800000
1514,198,2023-12-02,completed,33000000
1515,198,2024-08-06,completed,6000000
1516,198,2023-07-26,cancelled,24000000
1517,198,2024-04-25,completed,3000000
1518,198,2024-02-02,completed,3000000
1519,198,2024-01-15,completed,9000000
1520,198,2024-05-30,cancelled,12000000
1521,198,2023-11-22,completed,3000000
1522,198,2023-09-14,cancelled,28000000
1523,198,2023-02-27,completed,9000000
1524,198,2023-07-19,completed,32000000
1525,199,2023-11-22,completed,3000000
1526,199,2023-01-18,completed,7500000
1527,199,2023-04-17,completed,3000000
1528,199,2023-03-01,cancelled,2000000
1529,199,2024-10-05,completed,1500000
1530,199,2024-05-02,cancelled,15000000
1531,199,2024-04-05,cancelled,7500000
1532,199,2024-09-19,completed,10500000
1533,199,2023-06-28,cancelled,13000000
1534,199,2023-01-22,completed,9000000
1535,199,2024-02-16,completed,8500000
1536,200,2024-02-02,completed,6000000
1537,200,2024-12-30,completed,7200000
1538,200,2024-04-19,completed,10200000
1539,200,2024-09-30,completed,2400000
1540,200,2024-06-13,completed,9000000
1541,200,2023-06-09,completed,4200000
1542,200,2023-05-14,cancelled,15000000
1543,200,2024-10-05,cancelled,1500000
1544,200,2023-03-29,completed,3000000
1545,200,2023-11-17,cancelled,6300000
1546,201,2023-11-11,cancelled,4000000
1547,201,2024-04-02,completed,4000000
1548,201,2023-06-05,completed,2400000
1549,201,2024-02-24,completed,6200000
1550,201,2024-03-31,completed,800000
1551,201,2024-04-29,completed,1500000
1552,202,2024-08-08,completed,3000000
1553,202,2024-08-03,completed,7200000
1554,202,2024-02-08,cancelled,3600000
1555,202,2023-07-21,cancelled,7800000
1556,202,2023-12-30,completed,12500000
1557,202,2023-10-14,cancelled,4000000
1558,202,2023-11-23,cancelled,3600000
1559,202,2023-09-02,completed,12000000
1560,202,2024-11-03,completed,2400000
1561,202,2023-05-14,cancelled,3600000
1562,202,2024-08-10,completed,13600000
1563,202,2024-01-11,cancelled,11800000
1564,203,2023-09-25,completed,3100000
1565,203,2023-11-23,cancelled,500000
1566,203,2023-05-12,cancelled,500000
1567,203,2023-03-18,completed,500000
1568,203,2023-08-31,cancelled,500000
1569,203,2023-01-14,completed,4900000
1570,203,2023-12-05,cancelled,1500000
1571,203,2023-05-05,completed,1300000
1572,204,2023-01-04,completed,2700000
1573,204,2024-10-02,completed,9300000
1574,204,2023-03-04,completed,1200000
1575,204,2023-07-22,completed,4800000
1576,205,2023-08-22,completed,13000000
1577,205,2023-12-20,completed,3600000
1578,205,2024-11-30,completed,5200000
1579,205,2023-03-03,completed,12200000
1580,205,2024-01-06,completed,6000000
1581,205,2023-11-23,completed,18500000
1582,205,2024-12-08,completed,13200000
1583,205,2024-01-30,completed,1500000
1584,206,2024-10-09,completed,6600000
1585,206,2023-07-08,completed,3000000
1586,206,2023-10-05,completed,2400000
1587,206,2023-11-07,cancelled,6500000
1588,206,2024-09-13,completed,10800000
1589,206,2023-11-28,completed,7400000
1590,206,2023-11-12,completed,11700000
1591,206,2024-06-26,completed,11600000
1592,206,2024-04-02,completed,5600000
1593,207,2024-10-11,cancelled,6500000
1594,207,2023-12-06,completed,4000000
1595,207,2023-08-23,completed,2100000
1596,207,2023-11-17,completed,1000000
1597,207,2024-09-30,completed,5500000
1598,207,2023-10-10,completed,2300000
1599,207,2024-09-27,completed,3200000
1600,207,2024-09-11,cancelled,2900000
1601,208,2024-09-11,completed,1500000
1602,208,2024-06-20,cancelled,3400000
1603,208,2024-12-18,cancelled,1000000
1604,208,2023-09-25,completed,2800000
1605,208,2023-06-01,completed,5500000
1606,208,2024-12-24,completed,2300000
1607,208,2023-12-01,completed,4000000
1608,208,2024-10-23,completed,2400000
1609,208,2023-11-28,completed,2400000
1610,208,2024-12-31,completed,800000
1611,208,2023-04-15,completed,2400000
1612,208,2024-02-27,completed,1000000
1613,209,2024-06-21,completed,34000000
1614,209,2023-02-27,completed,3000000
1615,209,2024-12-15,completed,5000000
1616,210,2023-06-06,cancelled,8400000
1617,210,2023-11-27,completed,13900000
1618,210,2023-02-11,completed,2000000
1619,210,2024-05-18,completed,6000000
1620,210,2024-06-05,cancelled,5000000
1621,210,2023-06-05,completed,10200000
1622,211,2023-12-09,completed,8800000
1623,211,2024-10-29,completed,5700000
1624,211,2024-08-06,completed,11100000
1625,211,2024-10-25,completed,6700000
1626,211,2023-07-31,completed,11100000
1627,211,2023-10-20,cancelled,6000000
1628,211,2023-04-20,cancelled,4500000
1629,212,2023-01-12,cancelled,1000000
1630,212,2024-03-31,completed,1300000
1631,212,2024-03-09,completed,2800000
1632,213,2023-05-26,completed,2900000
1633,213,2023-02-01,cancelled,2900000
1634,213,2023-08-29,completed,5500000
1635,213,2023-08-09,completed,4200000
1636,213,2023-02-15,completed,5000000
1637,213,2023-10-06,cancelled,2300000
1638,213,2024-04-03,cancelled,2400000
1639,214,2024-07-26,cancelled,13500000
1640,214,2023-10-21,completed,13500000
1641,214,2024-07-18,completed,10600000
1642,214,2023-12-22,cancelled,7500000
1643,214,2024-11-22,completed,9400000
1644,214,2024-10-22,completed,7200000
1645,214,2023-12-16,completed,6000000
1646,214,2024-02-10,completed,12200000
1647,214,2024-11-11,cancelled,8100000
1648,215,2024-05-15,completed,24000000
1649,215,2023-12-26,completed,5000000
1650,215,2024-04-09,completed,24000000
1651,215,2024-05-22,completed,9000000
1652,215,2023-09-05,cancelled,23000000
1653,215,2023-04-09,cancelled,6000000
1654,215,2023-02-01,completed,20000000
1655,215,2023-09-17,completed,6000000
1656,216,2023-01-11,completed,8600000
1657,216,2024-05-04,completed,4500000
1658,216,2023-02-02,completed,9200000
1659,216,2023-04-11,completed,12000000
1660,216,2023-03-30,completed,2000000
1661,216,2024-10-08,cancelled,12000000
1662,216,2024-09-10,cancelled,2400000
1663,216,2023-11-14,completed,9100000
1664,216,2024-06-02,completed,6000000
1665,217,2024-10-31,completed,34000000
1666,217,2023-06-16,completed,16000000
1667,217,2024-05-12,completed,28000000
1668,217,2024-11-30,completed,24000000
1669,217,2024-09-11,completed,49000000
1670,217,2024-07-10,completed,33000000
1671,217,2024-11-11,completed,28000000
1672,217,2024-04-01,completed,35000000
1673,217,2024-02-28,completed,5000000
1674,217,2023-11-04,completed,33000000
1675,217,2023-01-10,completed,20000000
1676,218,2024-11-10,completed,20000000
1677,218,2023-03-14,completed,18000000
1678,218,2023-03-16,completed,24000000
1679,218,2023-08-19,cancelled,14000000
1680,218,2023-11-25,cancelled,3000000
1681,218,2024-11-18,completed,14000000
1682,219,2024-02-21,completed,4500000
1683,219,2023-03-18,completed,3000000
1684,219,2023-03-28,completed,9000000
1685,219,2024-04-20,completed,11500000
1686,219,2024-04-26,completed,19500000
1687,219,2023-12-12,completed,13500000
1688,219,2024-08-31,completed,10500000
1689,219,2023-12-10,completed,9000000
1690,219,2024-12-05,completed,11500000
1691,219,2023-06-27,completed,13000000
1692,219,2024-10-25,cancelled,8000000
1693,220,2024-08-04,completed,5700000
1694,220,2024-02-07,completed,7000000
1695,220,2024-07-17,completed,7500000
1696,220,2024-05-16,completed,8200000
1697,220,2023-03-13,completed,7600000
1698,220,2024-11-07,completed,1200000
1699,220,2024-10-01,completed,8700000
1700,221,2023-12-29,cancelled,14000000
1701,221,2024-08-21,completed,15000000
1702,221,2024-09-23,completed,12000000
1703,221,2023-10-04,cancelled,3000000
1704,221,2023-09-10,cancelled,15000000
1705,221,2024-09-16,completed,8000000
1706,221,2023-11-12,completed,27000000
1707,221,2024-01-29,cancelled,29000000
1708,221,2024-11-20,completed,35000000
1709,221,2024-01-17,completed,9000000
1710,221,2024-11-30,completed,21000000
1711,222,2023-01-25,completed,25000000
1712,222,2023-01-23,completed,26000000
1713,222,2023-04-02,completed,16000000
1714,222,2024-08-22,completed,13000000
1715,222,2023-08-23,completed,14000000
1716,222,2023-03-23,completed,21000000
1717,222,2023-07-10,completed,21000000
1718,222,2024-11-01,cancelled,21000000
1719,222,2024-04-26,cancelled,10000000
1720,222,2023-07-20,completed,5000000
1721,223,2023-07-03,completed,5900000
1722,223,2023-11-30,cancelled,5300000
1723,223,2024-05-31,cancelled,3700000
1724,223,2023-06-09,cancelled,4000000
1725,223,2024-08-10,cancelled,5300000
1726,223,2023-04-23,completed,3200000
1727,223,2024-01-22,completed,4800000
1728,224,2024-06-21,completed,5800000
1729,224,2024-02-22,completed,3700000
1730,224,2024-02-27,completed,3400000
1731,224,2024-10-15,cancelled,7100000
1732,224,2023-11-06,completed,2400000
1733,224,2024-02-13,completed,4800000
1734,224,2023-04-14,completed,1000000
1735,224,2024-01-31,cancelled,5500000
1736,224,2024-06-08,completed,1600000
1737,225,2023-07-18,completed,2700000
1738,225,2024-07-29,completed,4500000
1739,225,2024-06-17,completed,17600000
1740,225,2024-06-13,completed,14700000
1741,225,2023-06-07,cancelled,15600000
1742,225,2024-10-12,completed,5000000
1743,225,2023-08-14,completed,4700000
1744,225,2023-06-05,completed,5200000
1745,226,2023-03-09,completed,18000000
1746,226,2023-12-17,completed,31000000
1747,226,2023-12-05,completed,39000000
1748,226,2023-10-13,cancelled,10000000
1749,226,2024-03-20,completed,35000000
1750,226,2023-11-04,cancelled,21000000
1751,226,2023-08-17,cancelled,13000000
1752,226,2023-06-06,cancelled,31000000
1753,226,2024-03-05,completed,27000000
1754,226,2023-11-18,cancelled,10000000
1755,227,2024-03-18,completed,26000000
1756,227,2024-02-10,completed,30000000
1757,227,2024-01-21,cancelled,5000000
1758,227,2023-03-26,cancelled,5000000
1759,227,2024-07-07,completed,15000000
1760,227,2023-02-22,completed,13000000
1761,227,2024-12-17,completed,3000000
1762,227,2023-11-14,completed,15000000
1763,227,2023-02-10,completed,9000000
1764,228,2023-10-26,completed,9000000
1765,228,2023-03-08,completed,24000000
1766,228,2024-12-06,completed,42000000
1767,228,2024-10-31,completed,26000000
1768,228,2023-06-02,completed,3000000
1769,228,2023-05-01,completed,35000000
1770,228,2024-05-08,completed,9000000
1771,228,2024-11-18,completed,31000000
1772,228,2023-07-16,completed,5000000
1773,228,2023-09-16,completed,28000000
1774,228,2024-12-25,completed,19000000
1775,228,2024-03-01,completed,17000000
1776,229,2023-07-27,completed,34000000
1777,229,2023-04-18,completed,20000000
1778,229,2024-06-01,completed,38000000
1779,229,2024-04-10,cancelled,20000000
1780,229,2023-10-19,completed,33000000
1781,229,2023-11-19,cancelled,12000000
1782,229,2023-11-04,cancelled,5000000
1783,230,2023-09-18,completed,3600000
1784,230,2023-08-16,cancelled,9400000
1785,230,2023-02-18,cancelled,13500000
1786,230,2023-01-17,completed,9900000
1787,230,2024-07-19,completed,1200000
1788,230,2024-02-03,completed,5900000
1789,230,2024-10-24,completed,10400000
1790,230,2023-06-15,cancelled,5700000
1791,230,2024-01-06,completed,10500000
1792,230,2023-06-09,cancelled,1200000
1793,230,2023-03-09,cancelled,6400000
1794,230,2023-12-12,completed,11600000
1795,231,2023-07-13,completed,10800000
1796,231,2023-06-16,completed,7200000
1797,231,2024-10-08,completed,11500000
1798,231,2024-02-17,completed,8100000
1799,231,2023-03-10,cancelled,6600000
1800,231,2024-07-24,cancelled,11900000
1801,231,2023-02-12,completed,2400000
1802,231,2024-01-17,completed,9200000
1803,231,2024-07-28,cancelled,4800000
1804,232,2024-07-18,completed,6000000
1805,232,2023-11-16,completed,7200000
1806,232,2024-01-24,cancelled,6600000
1807,232,2024-06-27,completed,11700000
1808,232,2023-05-21,cancelled,2400000
1809,232,2023-04-27,completed,5400000
1810,232,2023-03-22,completed,8100000
1811,232,2024-07-16,cancelled,9600000
1812,232,2023-04-13,cancelled,3000000
1813,232,2024-03-06,completed,8700000
1814,232,2024-05-03,completed,9000000
1815,233,2023-03-25,completed,8100000
1816,233,2024-10-07,cancelled,10800000
1817,233,2023-06-23,completed,10000000
1818,233,2024-08-13,cancelled,6000000
1819,233,2023-09-01,completed,7200000
1820,233,2023-10-27,completed,12300000
1821,234,2024-10-25,completed,3000000
1822,234,2023-07-15,completed,24000000
1823,234,2024-11-18,completed,5000000
1824,234,2023-02-17,completed,33000000
1825,234,2024-12-13,completed,10000000
1826,234,2023-05-28,completed,6000000
1827,234,2024-02-25,completed,31000000
1828,235,2024-05-16,completed,2000000
1829,235,2023-03-03,completed,3100000
1830,235,2023-01-15,completed,2400000
1831,235,2023-11-07,completed,4700000
1832,235,2023-05-17,completed,2000000
1833,235,2024-07-18,completed,1800000
1834,236,2023-10-06,cancelled,24000000
1835,236,2023-03-06,completed,3000000
1836,236,2023-09-16,cancelled,19000000
1837,236,2024-06-25,completed,6000000
1838,237,2024-03-05,completed,3000000
1839,237,2023-04-22,completed,15000000
1840,237,2024-01-01,completed,10500000
1841,237,2024-05-19,completed,3600000
1842,237,2024-08-01,cancelled,5500000
1843,237,2023-07-29,completed,1500000
1844,237,2024-07-15,completed,3500000
1845,237,2023-02-07,completed,11100000
1846,237,2023-08-31,completed,3000000
1847,237,2024-07-03,completed,4400000
1848,237,2024-11-04,cancelled,3000000
1849,238,2024-02-26,cancelled,5000000
1850,238,2024-05-30,completed,21000000
1851,238,2023-06-18,completed,15000000
1852,238,2024-11-14,completed,10000000
1853,238,2023-07-20,cancelled,13000000
1854,238,2024-04-16,completed,26000000
1855,239,2024-12-04,completed,800000
1856,239,2023-01-08,completed,1500000
1857,239,2024-03-06,completed,1500000
1858,239,2023-08-23,completed,3100000
1859,239,2024-11-24,completed,4900000
1860,239,2024-04-04,completed,7200000
1861,239,2023-10-30,completed,2300000
1862,240,2023-04-26,completed,36000000
1863,240,2023-05-10,completed,9000000
1864,240,2024-07-10,cancelled,24000000
1865,240,2023-03-27,completed,6000000
1866,240,2024-07-16,completed,8000000
1867,240,2023-08-14,completed,15000000
1868,240,2024-03-28,completed,9000000
1869,240,2024-04-16,completed,26000000
1870,240,2023-02-01,completed,30000000
1871,240,2024-12-05,completed,6000000
1872,240,2024-07-05,completed,9000000
1873,241,2023-01-27,completed,3900000
1874,241,2023-10-27,completed,2400000
1875,241,2024-09-06,completed,3600000
1876,241,2024-04-25,completed,6300000
1877,241,2024-10-13,completed,4600000
1878,241,2023-08-30,completed,4500000
1879,241,2023-06-24,cancelled,7700000
1880,241,2023-02-10,completed,1000000
1881,241,2024-02-25,completed,6800000
1882,241,2023-03-08,completed,800000
1883,241,2023-09-16,cancelled,2400000
1884,241,2024-06-25,completed,5500000
1885,242,2024-06-12,completed,6600000
1886,242,2023-06-08,completed,10500000
1887,242,2023-06-24,completed,7400000
1888,242,2023-05-14,completed,8700000
1889,242,2024-10-08,completed,6200000
1890,242,2024-01-13,completed,6000000
1891,243,2024-04-26,completed,45000000
1892,243,2023-04-22,completed,13000000
1893,243,2024-12-14,completed,26000000
1894,243,2023-08-10,completed,24000000
1895,244,2023-05-25,cancelled,3000000
1896,244,2024-12-29,completed,34000000
1897,244,2024-10-08,completed,31000000
1898,244,2023-03-20,cancelled,33000000
1899,244,2024-05-27,cancelled,5000000
1900,244,2023-07-09,completed,5000000
1901,245,2024-02-29,completed,3200000
1902,245,2024-01-22,completed,6600000
1903,245,2024-11-27,completed,3100000
1904,245,2023-03-14,cancelled,4200000
1905,245,2023-08-20,completed,7400000
1906,245,2023-08-09,completed,2400000
1907,245,2024-03-04,completed,4700000
1908,245,2023-02-13,cancelled,1000000
1909,246,2024-05-19,cancelled,16000000
1910,246,2024-12-11,completed,4400000
1911,246,2023-07-17,cancelled,3600000
1912,246,2023-07-28,completed,13800000
1913,246,2023-08-06,completed,3600000
1914,246,2024-03-16,completed,6000000
1915,247,2024-03-10,cancelled,5700000
1916,247,2024-06-21,cancelled,8700000
1917,247,2023-09-05,completed,4500000
1918,247,2023-07-18,completed,6600000
1919,247,2024-06-25,completed,1200000
1920,247,2024-01-19,completed,1500000
1921,247,2024-01-15,completed,6000000
1922,247,2024-06-03,completed,4000000
1923,247,2023-07-06,cancelled,11000000
1924,247,2024-09-04,completed,14700000
1925,248,2024-11-23,completed,4900000
1926,248,2023-09-12,completed,1000000
1927,248,2024-05-27,cancelled,1300000
1928,248,2023-04-21,completed,2600000
1929,248,2024-07-27,cancelled,1000000
1930,248,2024-09-29,completed,2800000
1931,248,2023-06-28,completed,6300000
1932,248,2024-11-17,completed,5400000
1933,248,2023-10-19,cancelled,3600000
1934,248,2023-05-26,cancelled,3500000
1935,248,2024-02-20,completed,3300000
1936,248,2024-01-27,completed,3700000
1937,249,2024-11-19,cancelled,6000000
1938,249,2023-11-18,completed,4000000
1939,249,2023-10-01,completed,4500000
1940,249,2023-10-06,completed,1500000
1941,250,2024-05-04,cancelled,500000
1942,250,2024-11-14,cancelled,4900000
1943,250,2023-02-26,completed,5200000
1944,250,2023-03-09,completed,1500000
1945,250,2023-03-24,completed,1500000
1946,251,2024-02-22,cancelled,2500000
1947,251,2024-10-19,completed,1000000
1948,251,2023-10-04,completed,4700000
1949,251,2024-02-17,cancelled,5800000
1950,251,2023-12-19,completed,1500000
1951,251,2024-10-02,cancelled,5800000
1952,251,2024-09-08,completed,3300000
1953,251,2023-07-19,completed,3400000
1954,251,2024-02-15,completed,1000000
1955,251,2023-06-18,completed,1500000
1956,252,2023-04-26,completed,13300000
1957,252,2024-01-21,completed,6000000
1958,252,2023-11-11,completed,3600000
1959,252,2024-08-15,completed,6000000
1960,252,2023-04-07,completed,3900000
1961,252,2024-07-01,completed,5400000
1962,252,2023-06-24,cancelled,1500000
1963,252,2023-06-15,completed,11100000
1964,252,2024-07-13,completed,12000000
1965,253,2023-09-06,cancelled,30000000
1966,253,2023-11-23,completed,18000000
1967,253,2024-12-20,completed,36000000
1968,253,2024-02-19,completed,8000000
1969,253,2023-05-28,completed,9000000
1970,253,2023-06-13,completed,35000000
1971,253,2024-12-04,completed,30000000
1972,253,2023-06-28,completed,12000000
1973,253,2023-02-10,completed,29000000
1974,253,2023-06-12,completed,10000000
1975,253,2024-09-11,completed,25000000
1976,254,2024-12-09,completed,4500000
1977,254,2024-07-20,completed,1000000
1978,254,2024-10-03,completed,4400000
1979,254,2024-02-04,completed,1500000
1980,254,2023-03-21,cancelled,1500000
1981,254,2024-10-04,completed,4900000
1982,254,2024-06-01,completed,2300000
1983,254,2023-02-09,cancelled,4700000
1984,254,2024-02-13,completed,2000000
1985,254,2024-11-10,cancelled,4100000
1986,254,2024-09-26,completed,5700000
1987,254,2023-12-17,cancelled,3900000
1988,255,2024-04-16,completed,14000000
1989,255,2024-10-15,completed,24000000
1990,255,2024-02-05,cancelled,18000000
1991,255,2024-08-09,cancelled,21000000
1992,255,2023-03-23,completed,23000000
1993,255,2023-12-18,completed,15000000
1994,255,2023-08-16,completed,29000000
1995,255,2024-01-10,completed,49000000
1996,255,2024-05-14,cancelled,20000000
1997,256,2023-11-10,completed,2400000
1998,256,2024-08-13,completed,1000000
1999,256,2023-06-18,completed,3900000
2000,256,2023-11-11,completed,3100000
2001,256,2024-01-10,completed,2500000
2002,256,2024-03-12,completed,3400000
2003,257,2023-10-18,cancelled,5000000
2004,257,2023-12-29,completed,26000000
2005,257,2023-05-15,cancelled,10000000
2006,257,2024-01-05,completed,26000000
2007,258,2024-03-02,completed,29000000
2008,258,2023-06-21,completed,36000000
2009,258,2023-12-14,completed,46000000
2010,258,2024-09-21,cancelled,15000000
2011,258,2024-03-14,cancelled,5000000
2012,258,2023-01-07,cancelled,3000000
2013,258,2023-11-11,completed,14000000
2014,258,2023-08-31,completed,6000000
2015,258,2023-03-12,completed,30000000
2016,259,2024-11-29,completed,27000000
2017,259,2024-05-17,completed,25000000
2018,259,2023-10-27,completed,19000000
2019,259,2024-12-21,completed,16000000
2020,259,2023-04-19,completed,18000000
2021,260,2024-10-03,completed,800000
2022,260,2023-01-09,cancelled,2600000
2023,260,2024-05-16,completed,3900000
2024,261,2023-07-05,cancelled,13600000
2025,261,2024-01-07,completed,7500000
2026,261,2024-09-25,completed,14600000
2027,261,2024-03-26,cancelled,10200000
2028,261,2023-08-09,completed,6000000
2029,262,2023-11-30,completed,9000000
2030,262,2024-02-26,cancelled,4500000
2031,262,2024-03-13,cancelled,6000000
2032,263,2023-08-30,completed,5200000
2033,263,2024-12-20,cancelled,8500000
2034,263,2023-11-12,completed,2400000
2035,263,2024-04-19,completed,8800000
2036,263,2024-08-14,cancelled,15600000
2037,263,2023-07-04,cancelled,9200000
2038,263,2024-03-26,completed,4000000
2039,264,2024-04-24,cancelled,5600000
2040,264,2024-12-25,cancelled,4700000
2041,264,2024-06-15,completed,1300000
2042,264,2024-01-09,completed,2400000
2043,264,2023-02-08,cancelled,5500000
2044,264,2024-12-03,cancelled,7200000
2045,264,2024-12-22,cancelled,3100000
2046,264,2024-07-01,completed,800000
2047,264,2023-10-12,cancelled,3400000
2048,264,2023-03-25,cancelled,3200000
2049,264,2023-12-22,cancelled,2300000
2050,264,2024-08-07,cancelled,800000
2051,265,2024-10-20,completed,9000000
2052,265,2024-06-07,completed,5500000
2053,265,2024-12-04,completed,3600000
2054,265,2023-05-29,completed,6500000
2055,265,2024-12-04,cancelled,11400000
2056,266,2023-04-28,completed,3000000
2057,266,2024-02-17,completed,14000000
2058,266,2023-05-20,completed,32000000
2059,267,2023-12-12,completed,3600000
2060,267,2024-10-28,cancelled,6600000
2061,267,2023-10-16,completed,2400000
2062,267,2024-07-25,completed,6600000
2063,267,2023-05-18,completed,9900000
2064,267,2023-12-25,completed,6000000
2065,267,2023-01-02,cancelled,9600000
2066,267,2024-08-05,completed,6000000
2067,267,2023-08-23,cancelled,1500000
2068,268,2023-07-15,completed,9700000
2069,268,2023-01-28,completed,6000000
2070,268,2023-01-27,completed,12400000
2071,268,2023-06-20,completed,4000000
2072,268,2023-03-29,completed,3000000
2073,268,2023-05-10,cancelled,4000000
2074,268,2023-11-24,completed,5600000
2075,269,2023-02-03,completed,5000000
2076,269,2024-02-20,cancelled,41000000
2077,269,2023-03-08,completed,23000000
2078,269,2023-04-19,completed,14000000
2079,269,2024-06-10,completed,12000000
2080,269,2024-07-21,completed,30000000
2081,269,2023-04-10,cancelled,16000000
2082,270,2023-02-01,cancelled,1000000
2083,270,2024-12-22,completed,500000
2084,270,2024-02-23,completed,1300000
2085,270,2023-02-18,cancelled,4100000
2086,270,2024-05-18,completed,2800000
2087,270,2023-12-24,completed,3600000
2088,270,2023-05-04,completed,1800000
2089,270,2024-03-26,cancelled,3100000
2090,270,2023-03-22,completed,1500000
2091,270,2023-05-22,completed,3100000
2092,270,2023-12-05,completed,500000
2093,270,2023-02-21,completed,4900000
2094,271,2023-08-30,completed,2400000
2095,271,2024-12-17,cancelled,3900000
2096,271,2023-09-13,completed,1000000
2097,271,2023-02-13,completed,1500000
2098,271,2024-09-04,cancelled,6400000
2099,271,2023-08-18,completed,2500000
2100,271,2024-02-29,completed,2600000
2101,271,2023-10-21,cancelled,4900000
2102,271,2023-08-27,cancelled,2900000
2103,271,2024-12-06,cancelled,4700000
2104,271,2024-09-17,completed,800000
2105,271,2023-09-28,completed,7700000
2106,272,2023-04-02,completed,7500000
2107,272,2024-11-07,completed,4500000
2108,272,2023-03-27,completed,10700000
2109,272,2024-08-24,cancelled,1200000
2110,273,2024-02-13,cancelled,7200000
2111,273,2023-05-04,completed,9600000
2112,273,2024-01-18,completed,3600000
2113,273,2023-01-27,completed,2400000
2114,273,2024-04-29,completed,3200000
2115,273,2024-02-17,completed,1200000
2116,273,2024-05-26,completed,8400000
2117,273,2024-02-06,completed,14200000
2118,273,2023-04-01,cancelled,8000000
2119,273,2024-05-21,cancelled,3600000
2120,273,2023-10-18,completed,6400000
2121,274,2024-08-17,cancelled,12000000
2122,274,2024-09-11,cancelled,11400000
2123,274,2024-07-13,completed,12500000
2124,274,2024-03-30,completed,7000000
2125,274,2023-09-06,cancelled,15000000
2126,274,2023-01-01,completed,7500000
2127,274,2023-08-22,completed,14000000
2128,274,2023-01-23,completed,1500000
2129,274,2023-08-08,cancelled,3600000
2130,274,2023-09-12,completed,2700000
2131,275,2024-02-22,cancelled,2400000
2132,275,2023-09-18,completed,1600000
2133,275,2024-12-18,completed,3200000
2134,275,2024-05-22,completed,1500000
2135,275,2023-11-22,completed,3200000
2136,275,2024-03-02,completed,1600000
2137,275,2024-05-10,cancelled,1500000
2138,275,2023-05-10,completed,1500000
2139,275,2023-01-03,cancelled,5300000
2140,275,2023-03-23,completed,5800000
2141,276,2024-07-13,completed,4000000
2142,276,2024-07-16,completed,4500000
2143,276,2023-02-20,completed,2900000
2144,276,2024-12-04,cancelled,3300000
2145,276,2024-12-12,completed,800000
2146,276,2024-03-08,completed,800000
2147,276,2024-07-04,cancelled,3600000
2148,277,2024-12-27,completed,15000000
2149,277,2023-12-02,completed,10000000
2150,277,2023-02-20,completed,15000000
2151,277,2024-01-21,cancelled,33000000
2152,277,2024-03-21,completed,22000000
2153,277,2024-01-08,completed,20000000
2154,277,2024-06-02,cancelled,6000000
2155,277,2023-05-14,completed,21000000
2156,277,2024-03-04,completed,21000000
2157,278,2023-01-10,completed,18000000
2158,278,2024-05-04,completed,27000000
2159,278,2024-12-27,cancelled,6000000
2160,279,2023-09-15,completed,9600000
2161,279,2024-05-21,cancelled,2400000
2162,279,2023-06-27,completed,8200000
2163,279,2024-02-23,cancelled,6000000
2164,279,2023-03-19,completed,1500000
2165,279,2024-06-25,completed,15000000
2166,279,2024-07-21,completed,6600000
2167,279,2023-05-11,completed,10000000
2168,279,2023-10-02,completed,9000000
2169,279,2023-03-20,completed,4200000
2170,279,2024-07-04,completed,11700000
2171,280,2024-11-11,completed,4400000
2172,280,2024-07-22,completed,5200000
2173,280,2024-11-01,completed,6000000
2174,280,2023-09-10,cancelled,16000000
2175,280,2023-07-19,completed,7600000
2176,280,2023-10-01,completed,7000000
2177,281,2024-06-11,completed,35000000
2178,281,2023-10-13,completed,20000000
2179,281,2024-01-06,completed,49000000
2180,281,2024-11-16,completed,5000000
2181,282,2024-06-08,completed,39000000
2182,282,2024-12-08,completed,35000000
2183,282,2024-04-05,completed,26000000
2184,282,2024-01-26,completed,15000000
2185,282,2024-10-26,completed,16000000
2186,282,2024-11-06,completed,6000000
2187,282,2023-06-10,cancelled,20000000
2188,282,2024-06-11,cancelled,10000000
2189,282,2023-05-05,completed,5000000
2190,282,2023-06-29,cancelled,5000000
2191,282,2024-12-09,completed,39000000
2192,283,2024-11-23,completed,14000000
2193,283,2023-08-29,cancelled,20000000
2194,283,2024-10-18,cancelled,6000000
2195,283,2023-10-10,completed,11000000
2196,283,2024-08-25,completed,5000000
2197,283,2023-01-18,completed,30000000
2198,283,2023-12-06,completed,10000000
2199,283,2024-11-15,completed,20000000
2200,283,2023-03-30,completed,16000000
2201,283,2023-04-13,completed,28000000
2202,283,2023-07-19,completed,16000000
2203,284,2024-08-01,completed,11000000
2204,284,2024-07-06,completed,10000000
